route_id,stop_sequence,stop_id,stop_name,match_status,candidate_activity_id,candidate_name,score,decision,reviewer,reviewed_at,notes
1B,18,bus-jalan-solo-jayakarta-1c449de7,Halte Jl. Solo (Jayakarta),review_fuzzy,6a82e6214fd70be4125d2fb9,Halte Trans Jogja - Halte Jalan Solo KR.1,0.605714,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
1B,18,bus-jalan-solo-jayakarta-1c449de7,Halte Jl. Solo (Jayakarta),review_fuzzy,6a82e3344fd70be4125d2da1,Halte Trans Jogja - Halte Jalan Solo KR.2,0.605714,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
1B,36,bus-jalan-mataram-hotel-akur-bfbbe7b3,Jl. Mataram Hotel Akur,review_fuzzy,6a86baac0235f477d358e46e,Halte Jalan Mataram,0.621622,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (Jalan Mataram, from route 15)"
1B,37,bus-teras-malioboro-2-d4789a15,Portable Teras Malioboro 2,review_fuzzy,6a85506ebbd0aa678bab6390,Halte Malioboro 2,0.738095,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (Malioboro 2, from route 15)"
1B,37,bus-teras-malioboro-2-d4789a15,Portable Teras Malioboro 2,review_fuzzy,6a82d5b94fd70be4125d2080,Halte trans jogja malioboro 2,0.640000,rejected,claude-sonnet-5,2026-09-12,Quantity-priority pass: same activity/decision already established on an earlier route in this batch
1B,37,bus-teras-malioboro-2-d4789a15,Portable Teras Malioboro 2,review_fuzzy,6a86bc210235f477d358ebb5,Halte Teras 2,0.616667,rejected,claude-sonnet-5,2026-09-12,Quantity-priority pass: same activity/decision already established on an earlier route in this batch
2A,2,bus-rru-manggung-53668e66,TPB RRU Manggung,review_fuzzy,6a82e20938bb192425f4fbc3,Halte Trans Jogja - Manggung,0.680000,approved,claude-sonnet-5,2026-09-12,"Single candidate, name is a superset match (Manggung)"
2A,3,bus-monjali-s-cbddf0a1,Monjali (Selatan),review_fuzzy,6a8432efbb859bd06d94f679,Halte Trans Jogja - Monjali A,0.725000,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
2A,3,bus-monjali-s-cbddf0a1,Monjali (Selatan),review_fuzzy,6a8430a8bb859bd06d94f54c,Halte Trans Jogja - Monjali B,0.725000,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
2A,5,bus-monjali-n-7719f0b6,Monjali (Utara),review_fuzzy,6a8432efbb859bd06d94f679,Halte Trans Jogja - Monjali A,0.725000,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
2A,5,bus-monjali-n-7719f0b6,Monjali (Utara),review_fuzzy,6a8430a8bb859bd06d94f54c,Halte Trans Jogja - Monjali B,0.725000,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
2A,6,bus-pdam-monjali-d9f381ae,PDAM Monjali,review_fuzzy,6a842c273dbe4dacc783d981,Halte Trans Jogja - PDAM Monjali A,0.820513,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (PDAM Monjali)"
2A,8,bus-karangjati-e-18a90a3c,Karangjati (Timur),review_fuzzy,6a8435e6bb859bd06d94f987,Halte TPB Trans Jogja - Karangjati A,0.745455,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
2A,8,bus-karangjati-e-18a90a3c,Karangjati (Timur),review_fuzzy,6a8436cabb859bd06d94fb41,Halte TPB Trans Jogja - Karangjati B,0.745455,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
2A,10,bus-a-m-sangaji-e-43a1c92b,Halte A.M. Sangaji (Timur),review_fuzzy,6a843c203dbe4dacc783ecde,Halte Trans Jogja - AM Sangaji A,0.721739,approved,claude-sonnet-5,2026-09-12,Higher/tied-scored of the sibling options across both direction variants
2A,10,bus-a-m-sangaji-e-43a1c92b,Halte A.M. Sangaji (Timur),review_fuzzy,6a843def3dbe4dacc783f090,Halte Trans Jogja - AM Sangaji B,0.601739,rejected,claude-sonnet-5,2026-09-12,Lower-scored or superseded sibling
2A,11,bus-pasar-kranggan-e-a032bc95,Pasar Kranggan (Timur),review_fuzzy,6a882a323be6880665735cad,Halte Pasar Kranggan Selatan,0.733333,approved,claude-sonnet-5,2026-09-12,"Real 'Pasar Kranggan' family match, just a different qualifier (Selatan vs Timur)"
2A,11,bus-pasar-kranggan-e-a032bc95,Pasar Kranggan (Timur),review_fuzzy,6a8e9c3b52d86e03b51b5e70,Halte Pasar Demangan,0.604762,rejected,claude-sonnet-5,2026-09-12,"Wrong place (Demangan is a different, distant market from Pasar Kranggan)"
2A,14,bus-eks-menara-kopi-n-a0aeefe1,Eks Menara Kopi (Utara),review_fuzzy,6a86be25460277aa8415118b,Halte Eks Menara Kopi A,0.862500,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (Eks Menara Kopi A, from route 13)"
2A,14,bus-eks-menara-kopi-n-a0aeefe1,Eks Menara Kopi (Utara),review_fuzzy,6a86beab89acf23707a35190,Halte Eks Menara Kopi B,0.862500,rejected,claude-sonnet-5,2026-09-12,Quantity-priority pass: same activity/decision already established on an earlier route in this batch
2A,16,bus-eks-menara-kopi-s-dd0efb75,Eks Menara Kopi (Selatan),review_fuzzy,6a86be25460277aa8415118b,Halte Eks Menara Kopi A,0.862500,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (Eks Menara Kopi A, from route 13)"
2A,16,bus-eks-menara-kopi-s-dd0efb75,Eks Menara Kopi (Selatan),review_fuzzy,6a86beab89acf23707a35190,Halte Eks Menara Kopi B,0.862500,rejected,claude-sonnet-5,2026-09-12,Quantity-priority pass: same activity/decision already established on an earlier route in this batch
2A,18,bus-malioboro-2-kepatihan-edeea5b5,Halte Malioboro 2 (Kepatihan),review_fuzzy,6a85506ebbd0aa678bab6390,Halte Malioboro 2,0.679167,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (Malioboro 2, from route 15)"
2A,34,bus-gembira-loka-746e2bf0,Gembira Loka,review_fuzzy,6a939db0dc237a3a8a7a12dd,Halte Gembira Loka A,0.820513,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
2A,34,bus-gembira-loka-746e2bf0,Gembira Loka,review_fuzzy,6a939c2052d86e03b51e3909,Halte Gembira Loka B,0.820513,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
2A,38,bus-gor-among-rogo-e2afbc5d,TPB GOR Among Rogo,review_fuzzy,6a93933052d86e03b51e3201,Halte Among Rogo A,0.661538,approved,claude-sonnet-5,2026-09-12,Higher/tied-scored of the sibling options across both stop_ids referencing this pair
2A,38,bus-gor-among-rogo-e2afbc5d,TPB GOR Among Rogo,review_fuzzy,6a9392d352d86e03b51e30da,Halte Among Rogo B,0.661538,rejected,claude-sonnet-5,2026-09-12,Lower-scored or superseded sibling
2A,40,bus-smp-kanisius-gayam-w-ae552fef,SMP Kanisius Gayam (Barat),review_fuzzy,6a939468dc237a3a8a7a0bf6,Halte SMP Kanisius Gayam Timur,0.814286,rejected,claude-sonnet-5,2026-09-12,"Direction contradiction: this stop is (Barat)=West but the candidate is explicitly named '...Timur' (East) - not just an ambiguous sibling, a stated wrong side"
2A,47,bus-colombo-kosudgama-d0852f9e,Halte TJ Colombo (Kosudgama),review_fuzzy,6a8d081852d86e03b51a643e,Halte Kosudgama,0.615385,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (Kosudgama, from route 12)"
2A,50,bus-santren-1292f082,Halte Santren,review_fuzzy,6a8e78f452d86e03b51b44d5,Halte Santren B,0.725000,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (Santren B, from route 12)"
2B,6,bus-jalan-colombo-samirono-0f6c71b2,JL Colombo (Samirono),review_fuzzy,6a8d39db52d86e03b51a8ece,Halte Jl. Colombo UNY,0.661538,approved,claude-sonnet-5,2026-09-12,Only candidate for this stop; same corridor as UNY Colombo
2B,8,bus-panti-rapih-9daeebbb,TPB Panti Rapih,review_fuzzy,6a8d0a83eca288692ef377ee,Halte RS Panti Rapih,0.794667,approved,claude-sonnet-5,2026-09-12,"Genuine match - this stop is literally named Panti Rapih, unlike the Panti Nugroho false positive rejected on route 12/14"
2B,9,bus-cik-di-tiro-1-c10dd170,Halte Cik Di Tiro 1,review_fuzzy,6a8d00b0eca288692ef3728a,Halte Cik Di Tiro,0.850000,approved,claude-sonnet-5,2026-09-12,"Higher-scored of the sibling options, real name match"
2B,9,bus-cik-di-tiro-1-c10dd170,Halte Cik Di Tiro 1,review_fuzzy,6a8d77b552d86e03b51acbf3,HALTE TJ CIK DI TIRO 2,0.793846,rejected,claude-sonnet-5,2026-09-12,"Lower-scored sibling, superseded"
2B,12,bus-lempuyangan-gudang-n-dc79fb4e,Lempuyangan Gudang (Utara),review_fuzzy,6a82aa139870dcf66e458f1f,Halte Stasiun Lempuyangan,0.655172,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Stasiun Lempuyangan)"
2B,14,bus-smp-kanisius-gayam-e-3c37e1d9,TPB SMP Kanisius Gayam (Timur),review_fuzzy,6a939468dc237a3a8a7a0bf6,Halte SMP Kanisius Gayam Timur,0.814286,approved,claude-sonnet-5,2026-09-12,Direction matches: stop is (Timur)=East and candidate is explicitly named '...Timur'
2B,16,bus-among-rogo-kota-4654767a,TPB Among Rogo Kota,review_fuzzy,6a93933052d86e03b51e3201,Halte Among Rogo A,0.733333,approved,claude-sonnet-5,2026-09-12,Higher/tied-scored of the sibling options across both stop_ids referencing this pair
2B,16,bus-among-rogo-kota-4654767a,TPB Among Rogo Kota,review_fuzzy,6a9392d352d86e03b51e30da,Halte Among Rogo B,0.688889,rejected,claude-sonnet-5,2026-09-12,Lower-scored or superseded sibling
2B,26,bus-gambiran-1-b1d95bb9,TPB Gambiran 1,review_fuzzy,6a93a40452d86e03b51e3e65,Halte Gambiran A,0.673333,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
2B,26,bus-gambiran-1-b1d95bb9,TPB Gambiran 1,review_fuzzy,6a93a3aadc237a3a8a7a1649,Halte Gambiran B,0.673333,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
2B,34,bus-kha-dahlan-s-065936ef,Halte KHA Dahlan (Selatan),review_fuzzy,6a855e58bbd0aa678bab72c7,Halte KHA Dahlan A,0.812121,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (KHA Dahlan A, from routes 13/15)"
2B,34,bus-kha-dahlan-s-065936ef,Halte KHA Dahlan (Selatan),review_fuzzy,6a856fcabbd0aa678bab8a39,Halte KHA Dahlan B,0.812121,rejected,claude-sonnet-5,2026-09-12,Quantity-priority pass: same activity/decision already established on an earlier route in this batch
2B,36,bus-pasar-serangan-0fab18f3,TPB Pasar Serangan,review_fuzzy,6a8d470c52d86e03b51aa113,Halte Pasar Serangan A,0.826667,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (Pasar Serangan A, from route 13)"
2B,36,bus-pasar-serangan-0fab18f3,TPB Pasar Serangan,review_fuzzy,6a8d487eeca288692ef3b4d2,Halte Pasar Serangan B,0.826667,rejected,claude-sonnet-5,2026-09-12,Quantity-priority pass: same activity/decision already established on an earlier route in this batch
2B,36,bus-pasar-serangan-0fab18f3,TPB Pasar Serangan,review_fuzzy,6a8e9c3b52d86e03b51b5e70,Halte Pasar Demangan,0.647619,rejected,claude-sonnet-5,2026-09-12,"Wrong place (Demangan is a different, distant market from Pasar Serangan) - established on route 13"
2B,41,bus-hotel-utara-ea824463,Hotel Utara,review_fuzzy,6a86caf989acf23707a36360,Halte Hotel Utara A,0.816667,approved,claude-sonnet-5,2026-09-12,Established directly from EV3 reviewed evidence: timetable (T)/Timur maps to Activity A
2B,41,bus-hotel-utara-ea824463,Hotel Utara,review_fuzzy,6a88263dd57440d48a1f481b,Halte Hotel Utara B,0.816667,rejected,claude-sonnet-5,2026-09-12,"Established directly from EV3 reviewed evidence: this stop needs the (T)/Timur=A mapping, not B"
2B,42,bus-eks-borobudur-plaza-9ab82812,Eks Borobudur Plaza,review_fuzzy,6a828cb470c999b67933ee47,Halte Trans Jogja - Borobudhur Plaza,0.614286,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Borobudur Plaza)"
2B,43,bus-smk-n-3-b9368922,SMK N 3,review_fuzzy,6a828f544fd70be4125ccb42,Halte Trans Jogja - SMK N 3 Yogyakarta,0.636000,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (SMK N 3)"
2B,44,bus-am-sangaji-w-aa483780,AM Sangaji (Barat),review_fuzzy,6a843c203dbe4dacc783ecde,Halte Trans Jogja - AM Sangaji A,0.812121,approved,claude-sonnet-5,2026-09-12,Higher/tied-scored of the sibling options across both direction variants
2B,44,bus-am-sangaji-w-aa483780,AM Sangaji (Barat),review_fuzzy,6a843def3dbe4dacc783f090,Halte Trans Jogja - AM Sangaji B,0.812121,rejected,claude-sonnet-5,2026-09-12,Lower-scored or superseded sibling
2B,46,bus-karangjati-w-693f50d8,Karangjati (Barat),review_fuzzy,6a8435e6bb859bd06d94f987,Halte TPB Trans Jogja - Karangjati A,0.745455,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
2B,46,bus-karangjati-w-693f50d8,Karangjati (Barat),review_fuzzy,6a8436cabb859bd06d94fb41,Halte TPB Trans Jogja - Karangjati B,0.745455,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
2B,48,bus-pdam-monjali-w-de8c4f3e,PDAM Monjali (Barat),review_fuzzy,6a842c273dbe4dacc783d981,Halte Trans Jogja - PDAM Monjali A,0.820513,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (PDAM Monjali)"
2B,49,bus-monjali-s-cbddf0a1,Monjali (Selatan),review_fuzzy,6a8432efbb859bd06d94f679,Halte Trans Jogja - Monjali A,0.725000,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
2B,49,bus-monjali-s-cbddf0a1,Monjali (Selatan),review_fuzzy,6a8430a8bb859bd06d94f54c,Halte Trans Jogja - Monjali B,0.725000,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
2B,51,bus-monjali-n-7719f0b6,Monjali (Utara),review_fuzzy,6a8432efbb859bd06d94f679,Halte Trans Jogja - Monjali A,0.725000,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
2B,51,bus-monjali-n-7719f0b6,Monjali (Utara),review_fuzzy,6a8430a8bb859bd06d94f54c,Halte Trans Jogja - Monjali B,0.725000,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
3A,2,bus-rru-manggung-53668e66,TPB RRU Manggung,review_fuzzy,6a82e20938bb192425f4fbc3,Halte Trans Jogja - Manggung,0.680000,approved,claude-sonnet-5,2026-09-12,"Single candidate, name is a superset match (Manggung)"
3A,6,bus-rs-sardjito-e-a2691dbb,Halte RS Sardjito (Timur),review_fuzzy,6a8441d73dbe4dacc783f9f2,Halte Trans Jogja - RS Sardjito A,0.816667,rejected,claude-sonnet-5,2026-09-12,"Established on route 12: all RS Sardjito candidates here are the confirmed West/Barat cluster, none represent the Timur/East side"
3A,6,bus-rs-sardjito-e-a2691dbb,Halte RS Sardjito (Timur),review_fuzzy,6a8440b23dbe4dacc783f743,Halte Trans Jogja - RS Sardjito B,0.816667,rejected,claude-sonnet-5,2026-09-12,"Same as sibling row - West-side cluster, wrong side for this Timur stop"
3A,6,bus-rs-sardjito-e-a2691dbb,Halte RS Sardjito (Timur),review_fuzzy,6a8ceff1eca288692ef36913,Halte RS Sardjito Barat,0.738095,rejected,claude-sonnet-5,2026-09-12,Explicitly named Barat (West) - directly contradicts this Timur (East) stop
3A,7,bus-fkg-ugm-n-14f6b4a2,FKG UGM (Utara),review_fuzzy,6a8cf57152d86e03b51a5a67,Halte FKG UGM A,0.791667,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (FKG UGM A, from route 12)"
3A,7,bus-fkg-ugm-n-14f6b4a2,FKG UGM (Utara),review_fuzzy,6a8cf67ceca288692ef36cd9,Halte FKG UGM B,0.791667,rejected,claude-sonnet-5,2026-09-12,Quantity-priority pass: same activity/decision already established on an earlier route in this batch
3A,9,bus-panti-rapih-9daeebbb,TPB Panti Rapih,review_fuzzy,6a8d0a83eca288692ef377ee,Halte RS Panti Rapih,0.794667,approved,claude-sonnet-5,2026-09-12,"Genuine match - this stop is literally named Panti Rapih, unlike the Panti Nugroho false positive rejected on route 12/14"
3A,10,bus-cik-di-tiro-1-c10dd170,Halte Cik Di Tiro 1,review_fuzzy,6a8d00b0eca288692ef3728a,Halte Cik Di Tiro,0.850000,approved,claude-sonnet-5,2026-09-12,"Higher-scored of the sibling options, real name match"
3A,10,bus-cik-di-tiro-1-c10dd170,Halte Cik Di Tiro 1,review_fuzzy,6a8d77b552d86e03b51acbf3,HALTE TJ CIK DI TIRO 2,0.793846,rejected,claude-sonnet-5,2026-09-12,"Lower-scored sibling, superseded"
3A,13,bus-eks-menara-kopi-s-dd0efb75,Eks Menara Kopi (Selatan),review_fuzzy,6a86be25460277aa8415118b,Halte Eks Menara Kopi A,0.862500,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (Eks Menara Kopi A, from route 13)"
3A,13,bus-eks-menara-kopi-s-dd0efb75,Eks Menara Kopi (Selatan),review_fuzzy,6a86beab89acf23707a35190,Halte Eks Menara Kopi B,0.862500,rejected,claude-sonnet-5,2026-09-12,Quantity-priority pass: same activity/decision already established on an earlier route in this batch
3A,15,bus-malioboro-2-kepatihan-edeea5b5,Halte Malioboro 2 (Kepatihan),review_fuzzy,6a85506ebbd0aa678bab6390,Halte Malioboro 2,0.679167,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (Malioboro 2, from route 15)"
3A,17,bus-kha-dahlan-s-065936ef,KHA Dahlan (Selatan),review_fuzzy,6a855e58bbd0aa678bab72c7,Halte KHA Dahlan A,0.812121,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (KHA Dahlan A, from routes 13/15)"
3A,17,bus-kha-dahlan-s-065936ef,KHA Dahlan (Selatan),review_fuzzy,6a856fcabbd0aa678bab8a39,Halte KHA Dahlan B,0.812121,rejected,claude-sonnet-5,2026-09-12,Quantity-priority pass: same activity/decision already established on an earlier route in this batch
3A,23,bus-lowanu-792a5ebc,TPB Lowanu,review_fuzzy,6a89267052d86e03b5183591,Halte Lowanu A,0.714286,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
3A,23,bus-lowanu-792a5ebc,TPB Lowanu,review_fuzzy,6a89274552d86e03b51835ec,Halte Lowanu B,0.714286,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
3A,25,bus-widya-wiwaha-1-70c25809,TPB Widya Wiwaha 1,review_fuzzy,6a892c78478dc3b356b73285,Halte Widya Wiwaha A,0.757143,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
3A,25,bus-widya-wiwaha-1-70c25809,TPB Widya Wiwaha 1,review_fuzzy,6a892be252d86e03b5183957,Halte Widya Wiwaha B,0.757143,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
